"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Thomas S. Monson","priesthood",2012,10,2,5,"Ver a los demás como lo que pueden llegar a ser","/general-conference/2012/10/see-others-as-they-may-become","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3060-president-thomas-s-monson-64k-spa.mp3"
"Henry B. Eyring","sunday-morning",2012,10,3,0,"¿Dónde está el pabellón?","/general-conference/2012/10/where-is-the-pavilion","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4010-president-henry-b-eyring-64k-spa.mp3"
"Boyd K. Packer","sunday-morning",2012,10,3,1,"La Expiación","/general-conference/2012/10/the-atonement","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4020-president-boyd-k-packer-64k-spa.mp3"
"Linda K. Burton","sunday-morning",2012,10,3,2,"Primero observa; luego sirve","/general-conference/2012/10/first-observe-then-serve","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4030-linda-k-burton-64k-spa.mp3"
"Walter F. González","sunday-morning",2012,10,3,3,"Aprendamos con el corazón","/general-conference/2012/10/learning-with-our-hearts","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4040-elder-walter-f-gonzalez-64k-spa.mp3"
"Jeffrey R. Holland","sunday-morning",2012,10,3,4,"El primer y grande mandamiento","/general-conference/2012/10/the-first-great-commandment","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4050-elder-jeffrey-r-holland-64k-spa.mp3"
"Thomas S. Monson","sunday-morning",2012,10,3,5,"Consideren las bendiciones","/general-conference/2012/10/consider-the-blessings","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4060-president-thomas-s-monson-64k-spa.mp3"
"Robert D. Hales","sunday-afternoon",2012,10,4,0,"Ser un cristiano más cristiano","/general-conference/2012/10/being-a-more-christian-christian","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5010-elder-robert-d-hales-64k-spa.mp3"
"Richard G. Scott","sunday-afternoon",2012,10,4,1,"El gozo de redimir a los muertos","/general-conference/2012/10/the-joy-of-redeeming-the-dead","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5020-elder-richard-g-scott-64k-spa.mp3"
"Russell T. Osguthorpe","sunday-afternoon",2012,10,4,2,"Un paso más cerca del Salvador","/general-conference/2012/10/one-step-closer-to-the-savior","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5030-russell-t-osguthorpe-64k-spa.mp3"
"Marcus B. Nash","sunday-afternoon",2012,10,4,3,"Por medio de la fe todas las cosas se cumplen","/general-conference/2012/10/by-faith-all-things-are-fulfilled","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5040-elder-marcus-b-nash-64k-spa.mp3"
"Daniel L. Johnson","sunday-afternoon",2012,10,4,4,"Llegar a ser un verdadero discípulo","/general-conference/2012/10/becoming-a-true-disciple","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5050-elder-daniel-l-johnson-64k-spa.mp3"
"Don R. Clarke","sunday-afternoon",2012,10,4,5,"Las bendiciones de la Santa Cena","/general-conference/2012/10/blessings-of-the-sacrament","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5060-elder-don-r-clarke-64k-spa.mp3"
"David A. Bednar","sunday-afternoon",2012,10,4,6,"Convertidos al Señor","/general-conference/2012/10/converted-unto-the-lord","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5070-elder-david-a-bednar-64k-spa.mp3"
"Thomas S. Monson","sunday-afternoon",2012,10,4,7,"Para siempre Dios esté con vos","/general-conference/2012/10/god-be-with-you-till-we-meet-again","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-5080-president-thomas-s-monson-64k-spa.mp3"
"Linda K. Burton","women's",2012,10,5,0,"¿Está escrita en nuestro corazón la fe en la expiación de Jesucristo?","/general-conference/2012/10/is-faith-in-the-atonement-of-jesus-christ-written-in-our-hearts","https://media2.ldscdn.org/assets/general-relief-society-meeting/2012-general-relief-society-meeting/2012-09-0010-linda-k-burton-64k-spa.mp3"
"Carole M. Stephens","women's",2012,10,5,1,"Bien atentas a nuestros deberes","/general-conference/2012/10/wide-awake-to-our-duties","https://media2.ldscdn.org/assets/general-relief-society-meeting/2012-general-relief-society-meeting/2012-09-0020-carole-m-stephens-64k-spa.mp3"
"Linda S. Reeves","women's",2012,10,5,2,"El Señor no te ha olvidado","/general-conference/2012/10/the-lord-has-not-forgotten-you","https://media2.ldscdn.org/assets/general-relief-society-meeting/2012-general-relief-society-meeting/2012-09-0030-linda-s-reeves-64k-spa.mp3"
"Henry B. Eyring","women's",2012,10,5,3,"El Cuidador","/general-conference/2012/10/the-caregiver","https://media2.ldscdn.org/assets/general-relief-society-meeting/2012-general-relief-society-meeting/2012-09-0040-president-henry-b-eyring-64k-spa.mp3"
"Thomas S. Monson","saturday-morning",2012,4,0,0,"Al reunirnos otra vez","/general-conference/2012/04/as-we-gather-once-again","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1010-president-thomas-s-monson-64k-spa.mp3"
"Boyd K. Packer","saturday-morning",2012,4,0,1,"Y un niño los pastoreará","/general-conference/2012/04/and-a-little-child-shall-lead-them","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1020-president-boyd-k-packer-64k-spa.mp3"
"Cheryl A. Esplin","saturday-morning",2012,4,0,2,"Enseñar a nuestros hijos a comprender","/general-conference/2012/04/teaching-our-children-to-understand","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1030-cheryl-esplin-64k-spa.mp3"
"Donald L. Hallstrom","saturday-morning",2012,4,0,3,"Convertidos a Su Evangelio por medio de la Iglesia","/general-conference/2012/04/converted-to-his-gospel-through-his-church","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1040-elder-donald-l-hallstrom-64k-spa.mp3"
"Paul E. Koelliker","saturday-morning",2012,4,0,4,"Él en verdad nos ama","/general-conference/2012/04/he-truly-loves-us","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1050-elder-paul-e-koelliker-64k-spa.mp3"
"Dallin H. Oaks","saturday-morning",2012,4,0,5,"Sacrificio","/general-conference/2012/04/sacrifice","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1060-elder-dallin-h-oaks-64k-spa.mp3"
"Henry B. Eyring","saturday-morning",2012,4,0,6,"Montañas que ascender","/general-conference/2012/04/mountains-to-climb","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-1070-president-henry-b-eyring-64k-spa.mp3"
"Jeffrey R. Holland","saturday-afternoon",2012,4,1,3,"Los obreros de la viña","/general-conference/2012/04/the-laborers-in-the-vineyard","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-2040-elder-jeffrey-r-holland-64k-spa.mp3"
"Robert D. Hales","saturday-afternoon",2012,4,1,4,"Volver en sí: La Santa Cena, el templo y el sacrificio al servir","/general-conference/2012/04/coming-to-ourselves-the-sacrament-the-temple-and-sacrifice-in-service","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-2050-elder-robert-d-hales-64k-spa.mp3"
"Ulisses Soares","saturday-afternoon",2012,4,1,5,"¡Permanezcamos en el territorio del Señor!","/general-conference/2012/04/abide-in-the-lords-territory","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-2070-elder-ulisses-soares-64k-spa.mp3"
"David S. Baxter","saturday-afternoon",2012,4,1,6,"Fe, fortaleza y satisfacción: Un mensaje para los padres y madres que crían solos a sus hijos","/general-conference/2012/04/faith-fortitude-fulfillment-a-message-to-single-parents","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-2060-elder-david-s-baxter-64k-spa.mp3"
"Quentin L. Cook","saturday-afternoon",2012,4,1,7,"A tono con la música de la fe","/general-conference/2012/04/in-tune-with-the-music-of-faith","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-2080-elder-quentin-l-cook-64k-spa.mp3"
"Richard G. Scott","saturday-afternoon",2012,4,1,8,"Cómo obtener revelación e inspiración en tu propia vida","/general-conference/2012/04/how-to-obtain-revelation-and-inspiration-for-your-personal-life","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-2090-elder-richard-g-scott-64k-spa.mp3"
"David A. Bednar","priesthood",2012,4,2,0,"Los poderes del cielo","/general-conference/2012/04/the-powers-of-heaven","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-3010-elder-david-a-bednar-64k-spa.mp3"
"Richard C. Edgley","priesthood",2012,4,2,1,"El rescate para el verdadero crecimiento","/general-conference/2012/04/the-rescue-for-real-growth","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-3020-bishop-richard-c-edgley-64k-spa.mp3"
"Adrián Ochoa","priesthood",2012,4,2,2,"Sacerdocio Aarónico: Levántense y usen el poder de Dios","/general-conference/2012/04/aaronic-priesthood-arise-and-use-the-power-of-god","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-3030-adrian-ochoa-64k-spa.mp3"
"Dieter F. Uchtdorf","priesthood",2012,4,2,3,"El porqué del servicio en el sacerdocio","/general-conference/2012/04/the-why-of-priesthood-service","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-3040-president-dieter-f-uchtdorf-64k-spa.mp3"
"Henry B. Eyring","priesthood",2012,4,2,4,"Familias bajo el convenio","/general-conference/2012/04/families-under-covenant","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-3050-president-henry-b-eyring-64k-spa.mp3"
"Thomas S. Monson","priesthood",2012,4,2,5,"Dispuestos a servir y dignos de hacerlo","/general-conference/2012/04/willing-and-worthy-to-serve","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-3060-president-thomas-s-monson-64k-spa.mp3"
"Dieter F. Uchtdorf","sunday-morning",2012,4,3,0,"Los misericordiosos obtienen misericordia","/general-conference/2012/04/the-merciful-obtain-mercy","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-4010-president-dieter-f-uchtdorf-64k-spa.mp3"
"Russell M. Nelson","sunday-morning",2012,4,3,1,"Demos gracias a Dios","/general-conference/2012/04/thanks-be-to-god","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-4020-elder-russell-m-nelson-64k-spa.mp3"
"Ronald A. Rasband","sunday-morning",2012,4,3,2,"Lecciones especiales","/general-conference/2012/04/special-lessons","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-4030-elder-ronald-a-rasband-64k-spa.mp3"
"Julie B. Beck","sunday-morning",2012,4,3,3,"La visión de los profetas en cuanto a la Sociedad de Socorro: fe, familia, socorro","/general-conference/2012/04/the-vision-of-prophets-regarding-relief-society-faith-family-relief","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-4040-julie-b-beck-64k-spa.mp3"
"D. Todd Christofferson","sunday-morning",2012,4,3,4,"La doctrina de Cristo","/general-conference/2012/04/the-doctrine-of-christ","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-4050-elder-d-todd-christofferson-64k-spa.mp3"
"Thomas S. Monson","sunday-morning",2012,4,3,5,"La carrera de la vida","/general-conference/2012/04/the-race-of-life","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-4060-president-thomas-s-monson-64k-spa.mp3"
"L. Tom Perry","sunday-afternoon",2012,4,4,0,"El poder de librarse","/general-conference/2012/04/the-power-of-deliverance","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5010-elder-l-tom-perry-64k-spa.mp3"
"M. Russell Ballard","sunday-afternoon",2012,4,4,1,"Para hallar a los perdidos","/general-conference/2012/04/that-the-lost-may-be-found","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5020-elder-m-russell-ballard-64k-spa.mp3"
"O. Vincent Haleck","sunday-afternoon",2012,4,4,2,"Tener la visión de actuar","/general-conference/2012/04/having-the-vision-to-do","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5030-elder-o-vincent-haleck-64k-spa.mp3"
"Larry Y. Wilson","sunday-afternoon",2012,4,4,3,"“Conforme a los principios de la rectitud”","/general-conference/2012/04/only-upon-the-principles-of-righteousness","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5040-elder-larry-y-wilson-64k-spa.mp3"
"David F. Evans","sunday-afternoon",2012,4,4,4,"¿Valió la pena?","/general-conference/2012/04/was-it-worth-it","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5050-elder-david-f-evans-64k-spa.mp3"
"Paul B. Pieper","sunday-afternoon",2012,4,4,5,"Mantener sagrado","/general-conference/2012/04/to-hold-sacred","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5060-elder-paul-b-pieper-64k-spa.mp3"
"Neil L. Andersen","sunday-afternoon",2012,4,4,6,"¿Qué piensa el Cristo de mí?","/general-conference/2012/04/what-thinks-christ-of-me","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5070-elder-neil-l-andersen-64k-spa.mp3"
"Thomas S. Monson","sunday-afternoon",2012,4,4,7,"Al concluir esta conferencia","/general-conference/2012/04/as-we-close-this-conference","https://media2.ldscdn.org/assets/general-conference/april-2012-general-conference/2012-04-5080-president-thomas-s-monson-64k-spa.mp3"
"Ann M. Dibb","young-women",2012,4,5,0,"Levantaos y brillad","/general-conference/2012/04/arise-and-shine-forth","https://media2.ldscdn.org/assets/general-young-women-meeting/2012-general-young-women-meeting/2012-03-0010-ann-m-dibb-64k-spa.mp3"
"Mary N. Cook","young-women",2012,4,5,1,"Busquen conocimiento: Tienen una obra que realizar","/general-conference/2012/04/seek-learning-you-have-a-work-to-do","https://media2.ldscdn.org/assets/general-young-women-meeting/2012-general-young-women-meeting/2012-03-0020-mary-n-cook-64k-spa.mp3"
"Elaine S. Dalton","young-women",2012,4,5,2,"¡Ahora es el tiempo de levantarse y brillar!","/general-conference/2012/04/now-is-the-time-to-arise-and-shine","https://media2.ldscdn.org/assets/general-young-women-meeting/2012-general-young-women-meeting/2012-03-0040-elaine-s-dalton-64k-spa.mp3"
"Thomas S. Monson","young-women",2012,4,5,3,"Crean, obedezcan, perseveren","/general-conference/2012/04/believe-obey-and-endure","https://media2.ldscdn.org/assets/general-young-women-meeting/2012-general-young-women-meeting/2012-03-0050-president-thomas-s-monson-64k-spa.mp3"
"Richard G. Scott","saturday-morning",2011,10,0,0,"El poder de las Escrituras","/general-conference/2011/10/the-power-of-scripture","https://media2.ldscdn.org/assets/general-conference/october-2011-general-conference/2011-10-1010-elder-richard-g-scott-64k-spa.mp3"
