"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Juan Pablo Villar","sunday-afternoon",2019,4,4,1,"Exercitar nossos músculos espirituais","/general-conference/2019/04/52villar","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5020-juan-pablo-villar-64k-por.mp3"
"Gerrit W. Gong","sunday-afternoon",2019,4,4,2,"O Bom Pastor, o Cordeiro de Deus","/general-conference/2019/04/53gong","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5030-gerrit-w-gong-64k-por.mp3"
"David A. Bednar","sunday-afternoon",2019,4,4,3,"Preparados para obter todas as coisas necessárias","/general-conference/2019/04/54bednar","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5040-david-a-bednar-64k-por.mp3"
"Kyle S. McKay","sunday-afternoon",2019,4,4,4,"A solícita bondade de Deus","/general-conference/2019/04/55mckay","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5050-kyle-s-mckay-64k-por.mp3"
"Ronald A. Rasband","sunday-afternoon",2019,4,4,5,"Edificar uma fortaleza de espiritualidade e proteção","/general-conference/2019/04/56rasband","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5060-ronald-a-rasband-64k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2019,4,4,6,"Considerações finais","/general-conference/2019/04/57nelson","https://media2.ldscdn.org/assets/general-conference/april-2019-general-conference/2019-04-5070-russell-m-nelson-64k-por.mp3"
"Russell M. Nelson","saturday-morning",2018,10,0,0,"Considerações iniciais","/general-conference/2018/10/opening-remarks","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1010-russell-m-nelson-64k-por.mp3"
"Quentin L. Cook","saturday-morning",2018,10,0,1,"Uma conversão profunda e duradoura ao Pai Celestial e ao Senhor Jesus Cristo","/general-conference/2018/10/deep-and-lasting-conversion-to-heavenly-father-and-the-lord-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1020-quentin-l-cook-64k-por.mp3"
"M. Joseph Brough","saturday-morning",2018,10,0,2,"Levanta a cabeça e alegra-te","/general-conference/2018/10/lift-up-your-head-and-rejoice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1030-m-joseph-brough-64k-por.mp3"
"Steven R. Bangerter","saturday-morning",2018,10,0,3,"Lançando o alicerce de uma grande obra","/general-conference/2018/10/laying-the-foundation-of-a-great-work","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1040-steven-r-bangerter-64k-por.mp3"
"Ronald A. Rasband","saturday-morning",2018,10,0,4,"Não vos perturbeis","/general-conference/2018/10/be-not-troubled","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1050-ronald-a-rasband-64k-por.mp3"
"David A. Bednar","saturday-morning",2018,10,0,5,"Congregar em Cristo todas as coisas","/general-conference/2018/10/gather-together-in-one-all-things-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1060-david-a-bednar-64k-por.mp3"
"Dallin H. Oaks","saturday-morning",2018,10,0,6,"A verdade e o plano","/general-conference/2018/10/truth-and-the-plan","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-1070-dallin-h-oaks-64k-por.mp3"
"D. Todd Christofferson","saturday-afternoon",2018,10,1,1,"Firmes e constantes na fé em Cristo","/general-conference/2018/10/firm-and-steadfast-in-the-faith-of-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2020-d-todd-christofferson-64k-por.mp3"
"Dean M. Davies","saturday-afternoon",2018,10,1,2,"Vinde ao profeta escutar","/general-conference/2018/10/come-listen-to-a-prophets-voice","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2030-dean-m-davies-64k-por.mp3"
"Ulisses Soares","saturday-afternoon",2018,10,1,3,"Um em Cristo","/general-conference/2018/10/one-in-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2040-ulisses-soares-64k-por.mp3"
"Gerrit W. Gong","saturday-afternoon",2018,10,1,4,"Nossa fogueira da fé","/general-conference/2018/10/our-campfire-of-faith","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2050-gerrit-w-gong-64k-por.mp3"
"Paul B. Pieper","saturday-afternoon",2018,10,1,5,"Todos devem tomar sobre si o nome dado pelo Pai","/general-conference/2018/10/all-must-take-upon-them-the-name-given-of-the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2060-paul-b-pieper-64k-por.mp3"
"Dieter F. Uchtdorf","saturday-afternoon",2018,10,1,6,"Acreditar, amar, fazer","/general-conference/2018/10/believe-love-do","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-2070-dieter-f-uchtdorf-64k-por.mp3"
"Joy D. Jones","women's",2018,10,2,0,"Por causa Dele","/general-conference/2018/10/for-him","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3010-joy-d-jones-64k-por.mp3"
"Michelle D. Craig","women's",2018,10,2,1,"Descontentamento divino","/general-conference/2018/10/divine-discontent","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3020-michelle-craig-64k-por.mp3"
"Cristina B. Franco","women's",2018,10,2,2,"A alegria do serviço abnegado","/general-conference/2018/10/the-joy-of-unselfish-service","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3030-cristina-b-franco-64k-por.mp3"
"Henry B. Eyring","women's",2018,10,2,3,"As mulheres e o aprendizado do evangelho no lar","/general-conference/2018/10/women-and-gospel-learning-in-the-home","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3040-henry-b-eyring-64k-por.mp3"
"Dallin H. Oaks","women's",2018,10,2,4,"Pais e filhos","/general-conference/2018/10/parents-and-children","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3050-dallin-h-oaks-64k-por.mp3"
"Russell M. Nelson","women's",2018,10,2,5,"A participação das irmãs na coligação de Israel","/general-conference/2018/10/sisters-participation-in-the-gathering-of-israel","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-3060-russell-m-nelson-64k-por.mp3"
"M. Russell Ballard","sunday-morning",2018,10,3,0,"A visão da redenção dos mortos","/general-conference/2018/10/the-vision-of-the-redemption-of-the-dead","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4010-m-russell-ballard-64k-por.mp3"
"Bonnie H. Cordon","sunday-morning",2018,10,3,1,"Tornar-nos pastores","/general-conference/2018/10/becoming-a-shepherd","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4020-bonnie-h-cordon-64k-por.mp3"
"Jeffrey R. Holland","sunday-morning",2018,10,3,2,"O ministério da reconciliação","/general-conference/2018/10/the-ministry-of-reconciliation","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4030-jeffrey-r-holland-64k-por.mp3"
"Shayne M. Bowen","sunday-morning",2018,10,3,3,"O papel do Livro de Mórmon na conversão","/general-conference/2018/10/the-role-of-the-book-of-mormon-in-conversion","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4040-shayne-m-bowen-64k-por.mp3"
"Neil L. Andersen","sunday-morning",2018,10,3,4,"Feridos","/general-conference/2018/10/wounded","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4050-neil-l-andersen-64k-por.mp3"
"Russell M. Nelson","sunday-morning",2018,10,3,5,"O nome correto da Igreja","/general-conference/2018/10/the-correct-name-of-the-church","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-4060-russell-m-nelson-64k-por.mp3"
"Henry B. Eyring","sunday-afternoon",2018,10,4,0,"Ama, ama, ama","/general-conference/2018/10/try-try-try","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5010-henry-b-eyring-64k-por.mp3"
"Brian K. Ashton","sunday-afternoon",2018,10,4,1,"O Pai","/general-conference/2018/10/the-father","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5020-brian-k-ashton-64k-por.mp3"
"Robert C. Gay","sunday-afternoon",2018,10,4,2,"Tomar sobre nós o nome de Jesus Cristo","/general-conference/2018/10/taking-upon-ourselves-the-name-of-jesus-christ","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5030-robert-c-gay-64k-por.mp3"
"Matthew L. Carpenter","sunday-afternoon",2018,10,4,3,"Queres ficar são?","/general-conference/2018/10/wilt-thou-be-made-whole","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5040-matthew-l-carpenter-64k-por.mp3"
"Dale G. Renlund","sunday-afternoon",2018,10,4,4,"Escolhei hoje","/general-conference/2018/10/choose-you-this-day","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5050-dale-g-renlund-64k-por.mp3"
"Jack N. Gerard","sunday-afternoon",2018,10,4,5,"Agora é o momento","/general-conference/2018/10/now-is-the-time","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5060-jack-n-gerard-64k-por.mp3"
"Gary E. Stevenson","sunday-afternoon",2018,10,4,6,"Conduzir almas","/general-conference/2018/10/shepherding-souls","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5070-gary-e-stevenson-64k-por.mp3"
"Russell M. Nelson","sunday-afternoon",2018,10,4,7,"Tornar-nos santos dos últimos dias exemplares","/general-conference/2018/10/becoming-exemplary-latter-day-saints","https://media2.ldscdn.org/assets/general-conference/october-2018-general-conference/2018-10-5080-russell-m-nelson-64k-por.mp3"
"Henry B. Eyring","saturday-morning",2018,4,0,0,"Assembleia solene","/general-conference/2018/04/solemn-assembly","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1010-solemn-assembly-64k-por.mp3"
"M. Russell Ballard","saturday-morning",2018,4,0,1,"Dádivas preciosas de Deus","/general-conference/2018/04/precious-gifts-from-god","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1020-m-russell-ballard-64k-por.mp3"
"Brian K. Taylor","saturday-morning",2018,4,0,2,"Sou um filho de Deus?","/general-conference/2018/04/am-i-a-child-of-god","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1030-brian-k-taylor-64k-por.mp3"
"Larry J. Echo Hawk","saturday-morning",2018,4,0,3,"Assim como Cristo vos perdoou, assim fazei-o vós também","/general-conference/2018/04/even-as-christ-forgives-you-so-also-do-ye","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1040-larry-j-echo-hawk-64k-por.mp3"
"Gary E. Stevenson","saturday-morning",2018,4,0,4,"O coração de um profeta","/general-conference/2018/04/the-heart-of-a-prophet","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1050-gary-e-stevenson-64k-por.mp3"
"Lynn G. Robbins","saturday-morning",2018,4,0,5,"Até setenta vezes sete","/general-conference/2018/04/until-seventy-times-seven","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1060-lynn-g-robbins-64k-por.mp3"
"Neil L. Andersen","saturday-morning",2018,4,0,6,"O profeta de Deus","/general-conference/2018/04/the-prophet-of-god","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-1070-neil-l-andersen-64k-por.mp3"
"David A. Bednar","saturday-afternoon",2018,4,1,2,"Ser manso e humilde de coração","/general-conference/2018/04/meek-and-lowly-of-heart","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-2030-david-a-bednar-64k-por.mp3"
"Taylor G. Godoy","saturday-afternoon",2018,4,1,3,"Mais um dia","/general-conference/2018/04/one-more-day","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-2040-taylor-g-godoy-64k-por.mp3"
"Bonnie L. Oscarson","saturday-afternoon",2018,4,1,4,"Moças envolvidas no trabalho","/general-conference/2018/04/young-women-in-the-work","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-2050-bonnie-l-oscarson-64k-por.mp3"
"Taniela B. Wakolo","saturday-afternoon",2018,4,1,5,"As ordenanças de salvação nos trarão uma maravilhosa luz","/general-conference/2018/04/saving-ordinances-will-bring-us-marvelous-light","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-2060-taniela-b-wakolo-64k-por.mp3"
"Devin G. Durrant","saturday-afternoon",2018,4,1,6,"O ensino no lar — Uma prazerosa e sagrada responsabilidade","/general-conference/2018/04/teaching-in-the-home-a-joyful-and-sacred-responsibility","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-2070-devin-g-durrant-64k-por.mp3"
"Dale G. Renlund","saturday-afternoon",2018,4,1,7,"Trabalho de templo e história da família: Selar e curar","/general-conference/2018/04/family-history-and-temple-work-sealing-and-healing","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-2080-dale-g-renlund-64k-por.mp3"
"Douglas D. Holmes","priesthood",2018,4,2,0,"O que todo portador do Sacerdócio Aarônico precisa entender","/general-conference/2018/04/what-every-aaronic-priesthood-holder-needs-to-understand","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3010-douglas-d-holmes-64k-por.mp3"
"Russell M. Nelson","priesthood",2018,4,2,1,"Considerações iniciais","/general-conference/2018/04/introductory-remarks","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3020-russell-m-nelson-64k-por.mp3"
"D. Todd Christofferson","priesthood",2018,4,2,2,"O quórum de élderes","/general-conference/2018/04/the-elders-quorum","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3030-d-todd-christofferson-64k-por.mp3"
"Ronald A. Rasband","priesthood",2018,4,2,3,"As hostes do eterno","/general-conference/2018/04/behold-a-royal-army","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3040-ronald-a-rasband-64k-por.mp3"
"Henry B. Eyring","priesthood",2018,4,2,4,"Ministrar com inspiração","/general-conference/2018/04/inspired-ministering","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3050-henry-b-eyring-64k-por.mp3"
"Dallin H. Oaks","priesthood",2018,4,2,5,"Os poderes do sacerdócio","/general-conference/2018/04/the-powers-of-the-priesthood","https://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3060-dallin-h-oaks-64k-por.mp3"
"Russell M. Nelson","priesthood",2018,4,2,6,"Ministrar com o poder e a autoridade de Deus","/general-conference/2018/04/ministering-with-the-power-and-authority-of-god","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-03-3070-russell-m-nelson-64k-por.mp3"
"Larry Y. Wilson","sunday-morning",2018,4,3,0,"Ter o Santo Espírito por seu guia","/general-conference/2018/04/take-the-holy-spirit-as-your-guide","http://media2.ldscdn.org/assets/general-conference/april-2018-general-conference/2018-04-4010-larry-y-wilson-64k-por.mp3"
